nome,L_estimado,L,B,erro_L,B_estimado,B_erro,linha,batch,S_OVO,P_OVO,W,D/4,VOL_OVO,aspect_ratio,bounding_box_area,pca_ratio_1_0,pca_ratio_2_0,sphericity_pca,area_proj_2d,shape_compactness
ovo721.ply,56.96670873609703,60.5,44.13,-3.5332912639029743,40.70505400600777,-3.424945993992232,1,3,64.09,65.6,-1.06,39.42,62.01,1.3994996475791228,23.188329556473445,0.5774193399438724,0.07143722849862247,0.07143722849862247,14.082001949499695,0.6072883307615596
ovo198.ply,61.06321830052017,60.13,43.93,0.9332183005201672,42.981877658718574,-0.948122341281426,3,0,63.54,62.9,0.64,38.6,61.11,1.4206735867932452,26.24611778440583,0.5197036843763003,0.08619341632045567,0.08619341632045567,15.091136766757696,0.5749854851190266
ovo877.ply,59.8418963921788,59.62,43.96,0.2218963921787988,42.02233741617844,-1.937662583821563,2,4,63.22,58.7,0.0,38.65,60.67,1.424049685754508,25.14696361816129,0.5266724899219336,0.0939152941281255,0.0939152941281255,14.810343823902592,0.5889515747820334
ovo867.ply,56.74128626739435,57.02,44.58,-0.2787137326056523,43.74113015696624,-0.8388698430337556,1,4,62.24,61.5,0.98,36.78,59.54,1.2972066808465326,24.819279878957776,0.6085779257505671,0.07658148047245614,0.07658148047245614,15.000533048681316,0.6043903417761541
ovo509.ply,60.09917693998504,60.31,44.34,-0.2108230600149667,43.47027372163143,-0.8697262783685744,1,2,64.27,62.4,-1.05,37.38,62.36,1.3825350473944413,26.125276720259095,0.5955430132518004,0.0803897069771061,0.0803897069771061,14.99498114009861,0.5739644904304729
ovo971.ply,58.193332723142085,57.74,44.41,0.4533327231420827,43.84803924499471,-0.5619607550052876,3,4,62.53,60.7,2.05,37.32,59.87,1.3271592920722197,25.516635370413688,0.5484528582434143,0.08380951566517952,0.08380951566517952,15.046476369253565,0.5896732132128917
ovo902.ply,57.02274504701768,56.2,43.57,0.8227450470176763,43.45809085395428,-0.1119091460457255,3,4,60.19,57.8,0.87,39.69,56.25,1.3121318476379673,24.780996349951657,0.5666515563778431,0.09330141075244079,0.09330141075244079,14.86599862334721,0.5998951137158862
ovo585.ply,61.6920749490106,60.89,45.1,0.8020749490105956,45.429659470809966,0.3296594708099647,2,2,65.82,67.2,-0.86,39.69,64.96,1.3579691256248523,28.026499569812376,0.5310559058386322,0.09104796760067628,0.09104796760067628,15.841932739978034,0.5652483536346272
ovo970.ply,61.520495458593885,55.77,44.1,5.750495458593882,44.780143635372646,0.6801436353726444,2,4,60.62,60.6,1.02,40.67,57.09,1.3738342592094264,27.548966231551248,0.5412078073438802,0.09759860362887542,0.09759860362887542,15.766198593991621,0.5722972855487741
ovo166.ply,57.59303844822981,59.71,44.51,-2.1169615517701885,43.61623510986484,-0.8937648901351594,1,0,64.1,64.5,1.38,37.57,62.17,1.3204495597375343,25.119915056494765,0.5773708419429671,0.09632662750819267,0.09632662750819267,14.847193863200104,0.5910527097646915
ovo817.ply,57.39793189996861,56.11,43.7,1.287931899968612,42.332027913672185,-1.3679720863278175,2,4,60.31,56.1,0.0,39.38,56.47,1.355898470468279,24.297708553765265,0.5562729527923675,0.1000329348059478,0.1000329348059478,14.50202360670306,0.5968473765587156
ovo156.ply,60.84081887392114,60.33,44.12,0.5108188739211457,43.80968774696521,-0.3103122530347875,3,0,63.96,64.5,0.67,36.68,61.81,1.3887526253399445,26.654172771361527,0.5062857489863947,0.08307676521488153,0.08307676521488153,15.229389830797121,0.5713698174553847
ovo676.ply,57.67016870630484,59.21,44.49,-1.5398312936951657,44.32855412639847,-0.1614458736015365,1,3,63.71,65.6,-0.62,38.48,61.6,1.3009711199211254,25.564351949759658,0.582768813915069,0.091135687408524,0.091135687408524,15.315093311992886,0.5990800526487381
ovo696.ply,54.31910007220636,55.78,44.71,-1.4608999277936403,42.98767659170916,-1.7223234082908403,3,3,61.49,59.4,0.0,38.75,58.56,1.2635970207955514,23.350519066566925,0.6605445815245808,0.08787278312979437,0.08787278312979437,14.1649028265294,0.6066204689561092
ovo825.ply,58.50604045304279,58.14,46.09,0.3660404530427925,46.134270042134894,0.0442700421348902,1,4,65.27,65.3,0.93,42.22,64.56,1.268168769108271,26.991334693567442,0.6454818539453453,0.09738306552009214,0.09738306552009214,15.415395710482462,0.5711238768105917
ovo114.ply,56.56085751660874,57.5,45.02,-0.939142483391258,45.97287768098688,0.9528776809868802,3,0,63.24,63.9,0.0,40.12,61.14,1.2303092686321169,26.002653841427815,0.6201963245162465,0.10726154385792247,0.10726154385792247,15.094097274451999,0.5804829524901746
ovo230.ply,60.12610354560698,60.25,46.27,-0.1238964543930194,45.78406555126791,-0.4859344487320953,3,1,67.11,71.2,0.85,42.26,67.39,1.3132539197131632,27.528174660743915,0.5428401569833675,0.08120158118359035,0.08120158118359035,15.705375652152798,0.5705200524809653
ovo683.ply,56.67402588267276,57.77,44.23,-1.0959741173272448,45.69809453877416,1.4680945387741673,2,3,62.29,61.3,-1.24,38.23,59.46,1.2401835668352799,25.898949926793133,0.593851502041542,0.10726089290074335,0.10726089290074335,15.536047889854714,0.5998717296944256
ovo106.ply,54.11271877679479,55.82,46.14,-1.7072812232052073,44.47342560026544,-1.6665743997345572,1,0,63.55,65.6,0.79,38.08,62.11,1.216742763716223,24.065779725478702,0.7331796957087414,0.10151548527902336,0.10151548527902336,14.207324643004124,0.5903538054893221
ovo427.ply,59.60213746168862,60.1,45.51,-0.4978625383113808,45.6952994659154,0.1852994659153992,3,2,65.87,68.1,-1.09,39.76,65.2,1.3043384802882512,27.235375201205162,0.5573089029638549,0.0838727805841606,0.0838727805841606,15.410502231370115,0.5658266911148778
ovo425.ply,54.10544039456179,55.56,40.3,-1.454559605438213,40.26346491651604,-0.0365350834839617,1,2,55.12,48.1,1.86,35.58,48.11,1.3437850047616686,21.784725011190886,0.5960106966072356,0.08090666184211283,0.08090666184211283,13.806588325446164,0.6337738171289137
ovo753.ply,56.3218710636259,57.42,44.03,-1.0981289363741027,40.94781303980453,-3.082186960195472,3,3,61.75,59.2,0.85,37.21,58.6,1.3754549237800946,23.0625744636533,0.5427650395473541,0.07298996668918178,0.07298996668918178,14.015287859258999,0.6077069965171124
ovo592.ply,60.18747463048481,59.7,46.01,0.4874746304848045,46.67022689901524,0.6602268990152425,3,2,66.32,66.1,1.18,41.35,66.08,1.289633212212962,28.089630974834495,0.5764611376074269,0.09492860874534956,0.09492860874534956,15.762698957641188,0.5611572103514992
ovo784.ply,59.83970696178345,57.67,45.98,2.1697069617834472,42.71728227224149,-3.262717727758506,1,3,64.75,61.8,0.0,39.76,63.76,1.4008313211598773,25.561896533747177,0.5868906553969919,0.08485206344593342,0.08485206344593342,14.398983158134588,0.5632987027830602
ovo122.ply,62.810647851767214,61.23,45.39,1.5806478517672176,45.41378568997522,0.0237856899752202,2,0,66.5,69.0,1.12,39.06,66.1,1.3830744761195328,28.52469300588659,0.5067017397954455,0.0771217580971671,0.0771217580971671,15.742864857351579,0.5519030425359093
ovo55.ply,54.16176302496061,55.96,43.26,-1.7982369750393872,43.80596746644962,0.5459674664496248,1,0,59.58,57.8,-0.52,38.14,55.28,1.2364014803791823,23.726084289969787,0.6799676905138654,0.10656070472375671,0.10656070472375671,14.310998267143612,0.6031757323391789
ovo155.ply,58.45137630338264,58.41,45.58,0.0413763033826413,45.15668257077693,-0.4233174292230686,2,0,64.73,66.3,-0.86,40.51,63.55,1.2944125426345945,26.394702455568822,0.575859967847929,0.09204691548256923,0.09204691548256923,15.200095187030517,0.5758767393804646
ovo409.ply,57.32883463316392,57.87,42.84,-0.5411653668360756,43.49143772483474,0.6514377248347358,3,2,60.35,56.4,0.8,35.37,56.14,1.318163703758813,24.933134412855974,0.5572396775098054,0.09197606330881604,0.09197606330881604,14.586996470684625,0.5850446329428723
ovo947.ply,58.52267170768508,56.78,45.31,1.7426717076850764,45.6954901234944,0.3854901234943995,3,4,63.11,61.8,0.0,38.71,61.1,1.2807100120717507,26.74222167019029,0.5886392593401355,0.09997251952763402,0.09997251952763402,15.087984275708576,0.564200852935388
ovo211.ply,58.85916717985513,59.13,45.66,-0.2708328201448751,46.38438653689195,0.7243865368919558,2,1,65.38,68.6,0.73,40.76,64.54,1.2689435298026701,27.301463617099447,0.6059976406139748,0.11335910591874551,0.11335910591874551,15.768105177281457,0.5775553061340485
ovo664.ply,55.602047953110365,60.19,43.92,-4.587952046889633,43.43918202143737,-0.4808179785626336,1,3,63.56,60.7,3.18,36.13,61.15,1.2799975820371245,24.1530748179985,0.6271970310450989,0.1077635277057079,0.1077635277057079,14.52072124498037,0.6011955560274981
ovo847.ply,62.38381335423961,61.49,43.33,0.8938133542396045,42.15159177898532,-1.1784082210146778,2,4,63.57,62.8,0.0,38.93,60.92,1.479987130292457,26.29577034124321,0.47277965332665833,0.07109906997548274,0.07109906997548274,14.987014312833526,0.5699401127384873
ovo766.ply,64.024026568408,62.32,44.8,1.704026568408004,44.99105832693371,0.1910583269337138,1,3,66.36,63.4,0.66,39.02,65.67,1.4230389092687843,28.80508713664398,0.5635396468473948,0.06236264268343968,0.06236264268343968,15.150778427762997,0.5259757887865978
ovo9.ply,61.38696468901449,59.42,45.54,1.966964689014489,45.843295776846645,0.303295776846646,3,0,65.42,68.9,-0.5,40.39,64.54,1.3390608953560064,28.141807790813324,0.5671173165765134,0.08624399678239099,0.08624399678239099,15.741526501259727,0.5593644380727534
ovo811.ply,58.95358785716488,59.62,43.0,-0.6664121428351137,44.53440250010711,1.534402500107113,2,4,61.81,57.5,0.6,37.54,58.24,1.3237763290306428,26.254628104564077,0.5515450661413994,0.11394355638838907,0.11394355638838907,15.017686285906265,0.5720014858369145
ovo37.ply,54.865795944353984,56.05,43.08,-1.1842040556460134,43.46865175288891,0.3886517528889115,1,0,59.39,59.1,0.85,37.09,54.94,1.2621922634328686,23.84942177050188,0.6371209270757495,0.08347724868021485,0.08347724868021485,14.702178135251604,0.6164584733637429
ovo458.ply,60.739557296182426,59.23,46.28,1.5095572961824288,46.40932703333455,0.1293270333345475,1,2,66.37,66.4,-0.64,39.87,66.27,1.3087791006440337,28.188819784184915,0.6357199651909485,0.11166629272440617,0.11166629272440617,15.161429150790418,0.537852569453674
ovo657.ply,58.18428158621823,58.46,45.6,-0.2757184137817674,46.50307640952738,0.9030764095273796,3,3,64.79,62.7,0.63,41.48,63.65,1.251192094772845,27.057480924373635,0.5858507602829282,0.10301992774994655,0.10301992774994655,15.809856717884482,0.5843063056044813
ovo258.ply,58.56591160357451,59.78,44.14,-1.2140883964254885,44.99376118010388,0.8537611801038807,1,1,63.6,65.0,0.51,38.32,61.29,1.3016451629625532,26.351006399863063,0.6271450728329747,0.09399914078600614,0.09399914078600614,15.158476792743528,0.5752522906609859
ovo309.ply,55.857922782821,57.31,43.34,-1.4520772171790028,42.70693520213124,-0.6330647978687622,1,1,60.67,57.9,0.48,37.31,56.8,1.3079356436711356,23.855206888115866,0.5577971620772687,0.09979286600394706,0.09979286600394706,14.642620357919611,0.613812339863388
ovo821.ply,56.34803468963492,55.39,42.18,0.958034689634914,42.11643509034012,-0.0635649096598811,3,4,57.64,52.4,0.62,37.14,52.21,1.337910831454939,23.731783454742427,0.5435517097422075,0.09216376794245175,0.09216376794245175,14.388879448349376,0.6063126050256448
ovo577.ply,55.587928351929165,56.48,44.78,-0.8920716480708322,45.268210479958434,0.4882104799584326,3,2,62.12,61.9,-1.39,38.93,59.47,1.2279683195459996,25.163660407799785,0.6571732665170825,0.11675957031703561,0.11675957031703561,14.870197110263305,0.59093934941413
ovo629.ply,58.59171289787776,58.57,45.83,0.0217128978777623,46.31920670999257,0.4892067099925725,2,3,65.21,67.4,1.24,42.89,64.36,1.264955016710975,27.139216612093378,0.589794841653741,0.09907551835380837,0.09907551835380837,15.749854760844006,0.5803356443909213
ovo750.ply,55.743372532202045,58.5,44.65,-2.756627467797955,44.662189519015584,0.0121895190155854,3,3,63.44,62.8,2.67,39.89,61.27,1.2481110561869897,24.89621068462295,0.6723704746135263,0.07580730681840474,0.07580730681840474,14.3829920498824,0.5777181207245327
ovo715.ply,54.09572410845592,58.47,44.44,-4.37427589154408,42.61270991476642,-1.827290085233578,1,3,63.11,61.9,0.68,37.56,60.71,1.2694739249547313,23.051653990628683,0.6728520602752681,0.090603113120287,0.090603113120287,14.041068355535968,0.6091132706244924
ovo267.ply,56.68153031289256,57.08,45.81,-0.3984696871074362,46.813806443890094,1.0038064438900918,1,1,64.06,66.5,0.92,40.58,62.68,1.2107866165685477,26.534781890112416,0.6924054226701616,0.10794210318581558,0.10794210318581558,15.246572399609148,0.5745881938185607
ovo616.ply,55.17220085631169,58.59,45.79,-3.4177991436883133,44.34882588298477,-1.4411741170152297,1,3,65.17,64.8,0.0,38.28,64.28,1.244050992508451,24.4682232935763,0.601948739516908,0.0993671717365356,0.0993671717365356,14.769574461834644,0.603622677651145
ovo303.ply,56.504045088568326,60.28,44.54,-3.775954911431676,44.07372950790752,-0.4662704920924767,1,1,64.55,63.6,0.79,39.0,62.84,1.2820345752321824,24.903439993361708,0.5913148682261741,0.09134091785897412,0.09134091785897412,14.825591373539481,0.5953230307737168
ovo420.ply,57.96381590364947,57.13,41.93,0.8338159036494659,41.71072441336673,-0.2192755866332731,2,2,58.52,55.1,-0.63,37.58,53.26,1.3896621724717453,24.177127511042464,0.524375627382413,0.08269511876247912,0.08269511876247912,15.018614014847973,0.6211909999642635
ovo154.ply,57.00069749502147,55.86,43.55,1.1406974950214703,43.460959661480665,-0.0890403385193323,1,0,59.91,58.5,0.93,37.04,55.87,1.3115379397740505,24.773050145073903,0.595721014903831,0.09285646431838145,0.09285646431838145,14.718852563774323,0.5941477725826649
ovo924.ply,55.93919000492525,55.39,44.49,0.5491900049252507,44.56416382881273,0.0741638288127291,1,4,60.88,57.8,-0.69,39.83,57.63,1.2552505241612557,24.928832278305727,0.6933583470072312,0.12112613447470637,0.12112613447470637,14.454347399061856,0.5798244874727135
ovo646.ply,57.217166840764826,59.23,45.18,-2.012833159235172,44.21394515434925,-0.9660548456507528,1,3,64.75,64.2,1.56,37.91,63.4,1.29409774769073,25.297966765848265,0.5928968659478929,0.10458106421309425,0.10458106421309425,15.114804525078954,0.5974711195163569
ovo891.ply,59.01339331959766,60.1,45.36,-1.0866066804023404,43.94322858984504,-1.4167714101549649,1,4,65.64,64.3,0.0,41.88,64.8,1.3429462334325435,25.932390325055145,0.579021862180171,0.08020266851949483,0.08020266851949483,15.325369511366524,0.5909740413154118
ovo556.ply,59.85574769786007,58.91,46.81,0.945747697860071,46.88638055920225,0.0763805592022492,3,2,66.91,65.9,0.72,38.4,67.31,1.276612674810369,28.064193652174612,0.576291806732046,0.09458647494726141,0.09458647494726141,15.847562992765752,0.5646897676512351
ovo797.ply,57.69869686647694,57.4,44.47,0.2986968664769449,43.66354970712404,-0.806450292875958,2,3,62.37,61.6,0.94,38.62,59.67,1.321438528326133,25.193299186656983,0.662440157513697,0.07105052885961416,0.07105052885961416,14.216742348061807,0.5643064944662491
ovo494.ply,54.743920393956365,55.9,44.03,-1.1560796060436331,44.48829325258249,0.4582932525824859,1,2,60.62,57.3,1.79,38.64,57.05,1.2305241759477603,24.35463584282362,0.6750286769420409,0.1096546793726075,0.1096546793726075,14.574425053391996,0.598425086190994
ovo151.ply,56.95328278770373,60.42,44.24,-3.466717212296274,44.08585959122316,-0.1541404087768398,1,0,64.2,64.7,-0.94,37.6,62.21,1.291871890801065,25.108344282379335,0.6151420533546725,0.09597779472287161,0.09597779472287161,14.602436399562635,0.5815770341260778
ovo150.ply,58.88552550433482,58.35,47.53,0.5355255043348208,47.35792246548526,-0.1720775345147416,3,0,67.53,71.3,0.63,41.25,68.56,1.2434144582092035,27.88696151173643,0.6339479417610907,0.10450937346467243,0.10450937346467243,15.036293103579881,0.5391872146863956
ovo728.ply,57.76500158576761,58.98,43.43,-1.2149984142323902,42.10386974224617,-1.3261302577538316,2,3,61.99,59.9,0.0,37.68,58.69,1.3719641909258373,24.32130102427803,0.5622570491231805,0.07599995977681122,0.07599995977681122,14.77209011822071,0.6073725292686811
ovo933.ply,58.06746047618877,58.03,44.19,0.0374604761887624,44.12744375561776,-0.062556244382236,1,4,62.42,59.8,0.82,37.91,59.62,1.3159035632739624,25.623685961945775,0.5857529544565175,0.10084267924009266,0.10084267924009266,14.879717615171915,0.5807016850452377
ovo849.ply,60.896186064208656,60.78,45.14,0.1161860642086551,44.64045852920614,-0.4995414707938579,1,4,65.8,65.6,1.3,39.55,64.95,1.364147862064794,27.184336685861275,0.5762764249742074,0.10271164496663754,0.10271164496663754,15.668631399391158,0.576384540128967
ovo665.ply,55.45723221287863,55.56,44.02,-0.1027677871213725,45.15917982089286,1.1391798208928563,2,3,60.35,59.5,-0.79,37.31,56.68,1.2280389598046106,25.04403121870398,0.6333242352044008,0.09647947844854467,0.09647947844854467,14.767919415897168,0.5896782066326381
ovo354.ply,56.31825007765105,59.54,44.75,-3.2217499223489483,43.74254263683302,-1.007457363166978,1,1,64.34,64.8,0.88,40.16,62.61,1.2874937459677702,24.63503455253476,0.6467920863808254,0.11969349522509788,0.11969349522509788,14.633413698429546,0.5940082473691468
ovo469.ply,58.76774033684757,60.42,42.74,-1.652259663152428,42.98737854727978,0.24737854727978,3,2,61.96,60.8,0.59,36.33,58.36,1.367092907798779,25.262711002283098,0.5065618581513684,0.08523240341317591,0.08523240341317591,15.0862156847499,0.5971732678803354
ovo331.ply,58.97853669868237,59.14,43.44,-0.1614633013176316,44.95658612593824,1.5165861259382396,2,1,62.12,58.4,0.43,37.79,58.87,1.311899807816012,26.51473664676123,0.5281274133433453,0.09897255917184207,0.09897255917184207,15.624711167041067,0.5892840413691087
ovo190.ply,59.47038476024584,60.07,44.97,-0.5996152397541579,45.82538604161238,0.855386041612384,1,0,65.04,66.6,0.4,37.31,63.75,1.2977606933031165,27.252533396814876,0.5964289390064552,0.08917544049105325,0.08917544049105325,15.593166030810442,0.5721730821778531
ovo126.ply,55.81662079772099,56.42,43.8,-0.6033792022790152,43.213591928004085,-0.5864080719959119,3,0,60.68,60.7,0.69,36.57,57.03,1.2916450197131066,24.120366739528603,0.5899118477209344,0.1012180347125676,0.1012180347125676,14.549469676776797,0.603202672409331
ovo856.ply,54.515268151529774,56.16,44.79,-1.6447318484702222,44.698031666284194,-0.0919683337158048,2,4,61.9,60.3,1.13,41.15,59.16,1.219634648759058,24.36725182133052,0.657464521731338,0.0989068274372577,0.0989068274372577,14.890542366161789,0.6110882948698776
ovo614.ply,59.75209724116934,60.04,44.38,-0.2879027588306613,43.70864956655456,-0.6713504334454399,2,3,64.14,63.8,0.0,38.86,62.18,1.3670542978040454,26.116834791809623,0.5032191328988909,0.08251038288040421,0.08251038288040421,15.355253195349986,0.5879446463460983
ovo147.ply,58.78273865493826,58.56,42.12,0.2227386549382544,41.73721535213116,-0.3827846478688386,3,0,59.79,57.7,0.62,35.95,55.05,1.4084010674645244,24.534278222292027,0.4841030158019132,0.0927684429021536,0.0927684429021536,14.832896667668363,0.6045784813099202
ovo960.ply,48.55859987858854,50.33,44.73,-1.7714001214114603,44.86644130962897,0.1364413096289709,1,4,57.18,52.6,-2.53,39.58,52.89,1.0822922090807139,21.78651571530449,0.8643999290658665,0.1272178546077999,0.1272178546077999,13.919939275320662,0.6389245282366214
ovo201.ply,60.052092203454734,60.63,45.39,-0.5779077965452686,43.33334684802922,-2.056653151970778,1,1,66.07,66.5,0.53,40.0,65.45,1.3858170801821155,26.022581404021352,0.5693571414183111,0.10800033798515181,0.10800033798515181,14.9432558327249,0.5742418709627197
ovo615.ply,57.86689037865749,57.28,44.05,0.5868903786574933,44.06745629476347,0.0174562947634697,3,3,61.67,60.1,0.0,38.46,58.51,1.3131434224746439,25.500466626753575,0.5582281303171284,0.09798069741899006,0.09798069741899006,15.025236962531666,0.5892141968401504
ovo285.ply,57.47691537583021,59.92,44.73,-2.443084624169792,44.11115281682636,-0.6188471831736351,1,1,64.58,65.1,0.83,37.42,62.96,1.3030018874026215,25.353729975830433,0.6074929264430214,0.09482423070346574,0.09482423070346574,14.989018284754035,0.5911957845667277
ovo299.ply,56.28262631900121,58.62,43.01,-2.3373736809987875,43.02955391689776,0.019553916897756,3,1,61.13,61.0,0.0,36.7,57.29,1.3079992980568398,24.218163037780712,0.5454191268136461,0.08790234306624979,0.08790234306624979,15.040352017944732,0.6210360378894778
ovo406.ply,57.80177271724892,56.88,43.79,0.9217727172489134,44.12944819951985,0.3394481995198504,3,2,61.01,57.9,-1.94,37.57,57.47,1.3098231470267474,25.50760334966256,0.5782701519994328,0.08720470952397068,0.08720470952397068,14.896855716108487,0.5840162837684066
ovo125.ply,61.36604495694655,60.62,44.53,0.7460449569465553,44.77442131663613,0.2444213166361279,2,0,64.77,66.7,0.37,37.05,63.17,1.3705603144031195,27.476291514379586,0.5461146090407428,0.08727992857185374,0.08727992857185374,15.785678124105928,0.5745199680912021
ovo187.ply,54.31423206185041,54.06,44.87,0.2542320618504092,44.43816466382503,-0.43183533617497,1,0,60.38,59.4,-1.54,37.6,57.13,1.2222429182829195,24.13624787953713,0.7193295454684892,0.11900828983264938,0.11900828983264938,14.532097529130109,0.6020860243754174
ovo206.ply,57.97180931841213,57.82,43.63,0.151809318412134,43.742125110013234,0.1121251100132312,3,1,61.46,61.3,-1.11,38.12,58.02,1.3253084794716914,25.358101360598145,0.5578837424038644,0.08532714971963587,0.08532714971963587,14.826853414827191,0.5846988780424
ovo444.ply,58.18317689068619,57.64,44.85,0.5431768906861905,44.83080424244914,-0.019195757550861,2,2,63.09,62.6,0.0,39.12,60.87,1.297839239644825,26.08398613390143,0.5777240016028315,0.09134910210088196,0.09134910210088196,15.058914253723445,0.5773241166598894
ovo251.ply,56.21396477081075,56.07,42.95,0.1439647708107472,44.05992494976347,1.1099249497634671,3,1,59.22,57.2,-0.92,39.62,54.65,1.2758524857885063,24.767830689305693,0.5807153346825871,0.07960612410068076,0.07960612410068076,14.708385831508552,0.5938503866573738
ovo421.ply,62.527847122919546,62.35,45.17,0.1778471229195446,45.505733825973984,0.3357338259739819,3,2,66.95,66.4,0.62,38.14,66.71,1.3740652411417569,28.4537556788677,0.5106141024761083,0.08520798500880028,0.08520798500880028,15.87002602684576,0.5577480247583716
ovo887.ply,59.020137480030655,59.38,45.22,-0.3598625199693472,45.51590708453032,0.2959070845303202,3,4,64.91,65.3,0.0,40.05,63.66,1.2966925468588557,26.863550936572807,0.5620295296979542,0.09260144190658533,0.09260144190658533,15.483254656525617,0.5763666424101168
ovo769.ply,56.7874367664386,55.86,43.99,0.9274367664386034,40.04975182224558,-3.94024817775442,1,3,60.53,58.2,1.08,37.94,56.91,1.4179223136882486,22.7432274911733,0.5626215552724243,0.08006907905282268,0.08006907905282268,13.794893224551538,0.6065494983025328
ovo772.ply,59.64735621324176,57.81,43.63,1.8373562132417616,41.72733192781195,-1.9026680721880496,1,3,61.45,60.5,0.36,37.16,58.01,1.4294553104049725,24.889250313263755,0.5283906645087046,0.06787252787394303,0.06787252787394303,14.715516665004372,0.5912398517347993
ovo919.ply,61.81320005105966,61.47,43.69,0.3432000510596609,44.618602366282445,0.9286023662824476,2,4,64.1,62.2,1.66,37.55,61.84,1.3853683614655508,27.580185940657007,0.48227207915856735,0.0870149774878407,0.0870149774878407,15.387297324863788,0.5579112975515073
ovo132.ply,57.95716023456539,57.78,47.45,0.1771602345653917,48.222715875091225,0.7727158750912224,3,0,66.97,72.9,0.0,42.28,67.69,1.2018642911919102,27.948516709185824,0.642703898284368,0.11417648944349588,0.11417648944349588,15.597138780407448,0.5580667819584553
ovo643.ply,60.86044833224221,62.64,47.0,-1.7795516677577936,46.61861685307996,-0.3813831469200437,1,3,69.95,75.3,1.53,42.25,72.11,1.3054966543526125,28.372299223074688,0.5957549700107602,0.09889104101933908,0.09889104101933908,16.14907086487407,0.5691844266093287
ovo408.ply,58.5379964486093,57.93,44.42,0.607996448609299,45.17395604175037,0.7539560417503708,2,2,62.68,61.8,0.0,38.6,60.09,1.2958350690939642,26.44392878341616,0.609768551385316,0.11189103890299142,0.11189103890299142,15.206481252076411,0.5750462186092744
ovo913.ply,58.167085942870365,58.37,44.03,-0.2029140571296324,44.74866876815956,0.71866876815956,2,4,62.44,61.2,-1.26,38.15,59.57,1.299861818107504,26.02899662066576,0.5740015181523003,0.09276869870043557,0.09276869870043557,15.124766598616132,0.5810737470612986
ovo774.ply,60.74895634241072,61.33,46.04,-0.5810436575892766,45.249595624141485,-0.7904043758585146,3,3,67.55,68.4,-0.85,39.45,67.97,1.3425303697078796,27.4886570908271,0.5811099648602501,0.07865421257483984,0.07865421257483984,15.464495700530428,0.5625773441544692
ovo915.ply,55.50831161215926,56.6,43.11,-1.0916883878407404,43.42856414211456,0.3185641421145604,1,4,59.83,56.9,0.0,37.33,55.55,1.2781521265707803,24.10646271269141,0.6063086310751047,0.10206638513375033,0.10206638513375033,14.703636152931947,0.6099458194333454
ovo223.ply,56.7911042175569,59.33,46.58,-2.538895782443099,47.2643839196376,0.6843839196375967,2,1,66.89,68.1,-1.59,41.43,67.18,1.2015623500798684,26.841965529587597,0.6409637332731599,0.10585610289938234,0.10585610289938234,15.51302642833742,0.5779392873162581
ovo647.ply,59.290449048638834,60.53,43.02,-1.239550951361167,42.59542796741954,-0.424572032580464,2,3,62.46,62.2,-1.5,38.19,59.18,1.3919439685871688,25.255020516072538,0.5018170078654507,0.07116789047483531,0.07116789047483531,15.220804161312227,0.6026842920846396
ovo917.ply,60.622909370562496,59.65,44.71,0.9729093705624976,44.70975268945042,-0.0002473105495823,3,4,64.36,64.2,-0.64,37.47,62.63,1.3559213756256563,27.104352852728155,0.5283947922432685,0.09010885752021747,0.09010885752021747,15.216764216583794,0.5614140392601983
ovo756.ply,57.189118373694406,58.65,46.11,-1.4608816263055928,43.53625456038994,-2.5737454396100574,3,3,65.68,63.2,0.0,41.29,65.18,1.3135975740486892,24.898000156014334,0.5945071761594449,0.07662723967315317,0.07662723967315317,14.696521138830478,0.5902691399606408
ovo889.ply,58.044982580971535,59.2,45.12,-1.155017419028468,44.2403223890723,-0.8796776109277005,2,4,64.64,63.1,0.31,40.39,63.21,1.31203796551241,25.679287424502665,0.57886421336421,0.09559505772025063,0.09559505772025063,15.382032154938507,0.599005412442297
ovo921.ply,59.611011317412526,60.55,48.48,-0.9389886825874711,47.67639501100035,-0.8036049889996448,1,4,70.65,73.2,2.47,43.53,73.78,1.250325476656918,28.42038122574172,0.6868168087093602,0.10310971971838363,0.10310971971838363,15.494277198590723,0.5451818916685327
ovo630.ply,58.46032650529151,58.47,48.97,-0.0096734947084939,44.71547023001956,-4.2545297699804365,3,3,69.74,62.5,1.59,38.45,72.57,1.3073848089837237,26.140809894845862,0.537885661682522,0.09189397246808424,0.09189397246808424,15.417038476072808,0.5897689680652382
ovo842.ply,58.977915326565984,57.96,45.1,1.0179153265659835,46.402870778493295,1.3028707784932934,3,4,63.69,63.2,-0.35,40.98,61.84,1.2709971244688798,27.367445836835604,0.6044987446800227,0.0986568484148193,0.0986568484148193,15.289564764619273,0.5586770813679685
ovo965.ply,56.844214821192566,61.56,44.6,-4.715785178807437,44.15498894646027,-0.44501105353973,3,4,65.53,59.5,-1.64,39.41,64.34,1.2873792107641222,25.09955677099971,0.5836608267435968,0.09766835996382674,0.09766835996382674,14.577256803773045,0.5807774590113783
ovo392.ply,57.80297172696363,57.41,44.59,0.3929717269636299,45.43094403117032,0.8409440311703165,3,1,62.55,61.4,1.57,39.48,59.98,1.2723260094992703,26.260435733630047,0.5783336139660623,0.10270218794713945,0.10270218794713945,15.295874339237917,0.5824684134867373
